,driver_id,vehicle_model
269,3f179348943540e2c0412a1b5da579b3930ce2eb84db8e430e94083c4c237189,1
270,3f1a4e38fbd268df319564cd6af2e53e05358223d91de51f83b9b818eb8e49bd,1
271,3fa41f06cffb0665e5552fa90abb1fd575d87adf92b3851375db254af38472bd,1
272,4033ed9b0226949abf0cce054ef0075cfda7f4a0d72b1d02de8b143ad1eeb471,1
273,407867b7c2e5366b2a2edd43ea5e51a8131987993873fa4d0ec66a22ba75e14e,1
274,40e44c562dcd9694346b7ccbf03f3239cc77836eb7a941461bd7bedbe36d1080,1
275,40f50763b1447b53809f91873e4e8cc8e67940e78d4eb6890f0dd8b9d7241f83,1
276,411feab45236709393a125a7717212f10667f7e631b1efe050dd8cf23f953575,1
277,41462ff695d437dfe98a3379e01b48773da62c8f418889cb24aa77679131fd3f,1
278,417fe1cad7e2a367755c13a7d76d3a5aa1162f581baa5012fd76924a16d1204d,4
279,418cdd646ed33918787cb488d446b65bfdffb0e7d33912c87611379b2812a551,4
280,4194af512016a0ae52e05147a34f45de39e570df872a5bb30d7c4418a6f5c105,4
281,4196d918f2ba6d0dff68357939c115cd0dc2bb81e22451779565275368b3f8c7,2
282,41eec2f29a5bfacc5d6e1e78a369db1190e78de00407b176b41cf97441c25c37,43
283,41fb02312c04040694f9d399b1df74c59a63a2d3adeb9178b52549406f3cc889,2
284,425ab9e9e0aa2213b4c3e192fa110a9be0a55c21956a474204ea526d294d8bac,4
285,42659137b0266ae3f753f3a1cf83407f9a39461f44c337a464e251adf3b26c43,1
286,426f3ff83b252f5adc50107b652f18082029a4531c4e990df507becee18f12ba,2
287,42ad4129b80266c828369dd75416051602fc79079e549baa1a1302746628f1d1,1
288,42d781a6d923472d0fcce3308ee3a09b5dae4f84c4db381b643ead9e7c5ce1e9,1
289,42de4bad7de9517b1fa6e8e0e0ad73434c03b105fe0ba2f05ce90c2b01bce870,1
290,42e73942e9adc50c8aee65e6575f081d6ae02003dbbbda660844bd13dd5546e1,1
291,431762c22b4fc1088c2443946e27fb27768688762b5780756a91228b5e9b8fb1,1
292,43462937931f4de544388a15ec15cf8d834e4762938aca10829ec794cba529e4,1
293,4346fb3a775dffa6dce3283e7bdb6925650bef7cc13b7766a84dbb2a76f8c3c3,1
294,4369f5f9d948cd360e227e7351eee4bfca9e4544806a4affa3d481cf7783f29b,1
295,43ab93779d30ed22e06d8849aa00741a068e92618df8739fea87ceec1f966927,4
296,43c33bc8917f644809b960cca4aad47030703bdc9e1a526d90a4636627ef0038,4
297,43f5d9a3f8ee46136d435de3290810aa4529d2c6ee1ba0d0a496249ffbf51e29,4
298,443935a0199700effafe1fc8810c80a854070e9ac2ce4ed60eb95318115a85f5,1
299,445fd3a97a986f691616791a236e1e37de35a2b2f80be8663bad2cabccf7c310,1
300,44c53e292f0193ed840db37357513c12621990dfa18385ff1fbefcfed2556ebb,4
301,44ec3f16a64f87394020df956d1a8343d04490f7047b81f95a115e10682cc5f6,1
302,4566f27ab7bcb1443cc4b490286c870e743e6693b08a1371ae806c374b370fe6,1
303,4603b72caca88e4b192785c83640270dac6cdb0cfbad78e2107ee830f7b8085b,1
304,4622f03adf270352889fb179ab36461e8dc78f57cd5615f9f1cb7c9e8fac2868,1
305,46391998f0b0c3cc86b067e8bf263608a744c86df95641b722b7d95fe611db3d,1
306,46fb9368a010cd47457cc1a1f435ff2c4d8a8418f163367a0abed754406b1377,1
307,47134f26d099c1a0bd5682dfe3d1c638d965623ea5d4ac0e626da54354e4b3d5,1
308,4771bef2c04a34b548b77ea7581cf821152d9dea9c2c85151a07856fe3639314,2
309,47abf82b593b2b1be150b0a617fdeb5c7e5b4298392e3476921ea8d56da8f75c,1
310,47ce0223298c445d73070bd88fa81ae88e61b6ddea9078f5ec622e95f4248381,1
311,47d37eb3366cf1452119148f184c1ae4c980283d26f465b3bcd7a444fbed0f86,43
312,483286f4c0d4d03cf513a93e7f735d5f5157ae30f1c6b90100a71ca73721fc91,1
313,4855e4a1b5342933cc957fa5778eee848f4fef219df8ed875ecf863f8ad5cdb0,1
314,48c548e85953c8047ef7dec59f09b8354328aefcee46b2306b4ac72d7f865a0a,4
315,48cc3b460bd13e3cbc8eaad026747c2f6a8a77c0bd0ebccc695b7055fb63a1d1,1
316,48e9988dee4c444064d108bf1b5eafd4a9914f0c86918bd7a49ea08acf7fd46e,1
317,49c2a9aaac9bffe437b69d0bffccbad8c32283865daf860031ea00e711e1e9aa,2
318,4a62e8a17e299edc48a7f84daf47cf39c2f18f431d13cb1703da0709ebfab97f,43
319,4a7bb23be71c867d8836f1715f438ef910086453584adeeca911395477163889,1
320,4aa228eef7a1b141d86820290760b4c5d44652360b99f32b58de32acf3d61e38,43
321,4ab75b931e46eda84e381be209b305d1ad8833f230eb2438303b8e065a0334af,1
322,4b0a20e69410dad73bededa7300816b358c9f5c5c2a9fad9de44626b1d951f34,1
323,4b2937fadff4696716d46ccfa5f64b04018735d8fb90d45c1b2717080d63847f,1
324,4b8547e4c13c4d69ca8c35a7b12c865ee9e326ecda722da4c2eed5f55bddb107,1
325,4b8d2b0fd6f4d59e105893c95ed75eb58d447f153102dab312fa596910638261,1
326,4c27e8bacff4ea95d248bb1768fb9744c40193c44d7e446f5d2fb58360e753af,1
327,4c3f5735c3adde7714d4458fe415bcccde0088aa8ca945619d10b7fd77fe45ae,1
328,4c5eceab3380f9247e07e8ad452b4ee5e702837e1b20232c9b861b5cbb16a0f8,1
329,4c9ea7ac54347c773dd0e52b8107c659b28576f59be7fe4647ac557ed4289956,43
330,4cb57fcb260be5bd9630ce742756beb9cd23318d47241789f69aeea074223614,1
331,4cd85fb3a8be36e26b2993712a59473ecf74a9a60d79c8a8ca2514f01689c749,1
332,4ceb772a673d4c1574f9c43b86c90c9f5b31beab9dfa92f96a607ad4d396d533,1
333,4d9bb9e59b69443962cf53a7c2120cdce4432ca3cf789e894566f0705d566ef2,1
334,4dec3a5ee8cd5edb103e3dca3007635555e055ae09b13f3e0792d5e5205e8a61,1
335,4e109c9c9248f1b8976ca38fc260ae48d341eb342ca36369b2867268d1403400,4
336,4f14e081994ccc3801c3a2e7f0577efc48a055508ac27338b13ec2d2414f02d5,43
337,4fb475b3a9e5d2655bda23d2459030cdc6c7eabc15024786e10d3a9c816d1055,1
338,50102b4c172f85df45f7162f11598291fff4b0cdec651d7d1741c9ed1cac6b92,43
339,505e9019ce56268fbeddf9bc01e3ef0f52cdf05122c12b44f6fe75edf92d1403,1
340,5069efb90c5dcc14ff24c279298d9518675a5bad8b71e2f17bbd50e679269ec6,1
341,507f95e078c4428cd96a69ab311b4451076d049017405211534cf448699fc391,1
342,5088c1bc42f5cc6a32cdb92d7524ea06febe006baac86a0fc8986a8ee00602bc,1
343,50efd60a9b068a197de0b0585827da60b310889609ee15ad4f1c4dab44b64e84,4
344,5127d3c5cdd06623b4b0864f2f49d45c5a359151f61cff43b8101b0c3a24ceeb,4
345,5133a0240d9de5f327950bd083e28c35b899642741ac0d8b0c2e1b450ae870a4,1
346,51513242e7b7cb31b2529cdc7534e3b9b4f60896094c31e51d3b620297ab9e87,1
347,51545f0a0e15a2536168fc06103d44c52cb77479535fad679ea61c28067d6c0a,1
348,51b5f98d4cdc3b70b0492bb0cf63c42d9425e5dfa10bfcad98f9f530c7627447,1
349,52128e81c3210247cee49a476f4c22d40b48334e9f0f8794980bfee7b9a21cca,1
350,526170389a9e45ea1f52b712082b94dec082f797ba577f53637fd669d1b37040,1
351,5264efea3b4678d5937a9efb8fd5ec64e5761aec6efc642361c8836bb5da12d1,1
352,529b3c8875a85325729e4922927dd75662cf6191ece3a858cddd5d63633065ec,1
353,52a8e84dfaf4d7e203de0cdc7d0cc7e1bc1015271d98b012ad8b7d96e10c42da,4
354,52ad6e6cb920c3a6af04f63ec5114111b29101c2b6a8a3990d1cb54c53201f1d,1
355,531300f95b730249351858ba5d65b7855df80f3bcd60c2cc7f84c1964ee939f5,1
356,5325b99b918e5e6d4b6bd07a2ed19c81014ff17e43ee23419bb9f39309daf3ba,1
357,53312e223848ebfc6c41c94f7e2d4754eacee3bf058b5855ff675d5f49ba9cf0,43
358,533eb9a8909f614c351b65e6b8aba1ffc2890735ce9a8a8936e17c05335dfa47,1
359,5344ac1bbf825b5e14960473ce646f5e179018226d737737126de68fd39807f8,1
360,53c68177154e15abbe7ba90193f8e2cbf0578c830b5cc75c1d93a1fde9045d64,4
361,54b31fbf96cd74a2f5b37d9a846e90b6f5d4be36959d607678de09064b4f6978,2
362,54b6f66747581b17e25f01884483975fd9da45b9ec0ccaaa570dd47332a061db,2
363,54d639e084afe6381ba6ca5cedaa65b7719c96ba05681dbfe0888e87db261d3c,1
364,54fd8956d65e428c945976b1ecdf88b91ede8caec3e891b6cd0c6681dcf95681,2
365,5510358d642c70f4572e9fc2388b997716f8a1e18e6689071388c56e2028a6f5,2
366,55447c2bcf46a1568b0ee49bd04720b79dd4432f5f65d6e61af72faeeb683e40,1
367,556333ec5fa51a38225ae62f6a54b5589b69dc004ebfd44232820986a984ee8b,1
368,558a79a0e87d26ffd6569d972422a7ebda060bf5a1bbeeedba60df5ac1c83497,1
369,55a2413a154ebb9c9d7da3a2d04a3a35c6e9e24af93dd577ebda7448a67abbad,1
370,55b77c655e8312d46f7cbfc48af59eed1640569860e66abecd4ca0666d5d2cc2,1
371,55e38e4276ccf097b700b5954c0ce2d957835ba24943eb65588481d198beabdc,4
372,562c90555db5954646a52dbe432eae91fea88ce9023504d9431f9094c510a615,1
373,565a4bcaa5b7262f71123f7d0cfe593577f1d8a0855c972f38e35af1d0c5ffd3,1
374,566012c5095a5b01ed61fe2d293cb2ca1ba5ef425b49361f48710559a32693f0,1
375,5697531bd4bbf7fd004cbd609ed7b97a49bfe0be93872bcc363322f628e86c21,43
376,569b42105ece89dd391c68bbcabae7d06f00bf6f4e07b1d2fb08fb10115d3d2c,1
377,56a51e205fee849c8857300e426354a4402b75715f76b8c67b641671500d9477,1
378,56ac22642718b8ab788ecbda248241d295297253aad075d3c71c25b896dffbf3,1
379,56cc405eb71a729c0d10277ef4c04b623a467bf125fe23cf685a3bf183008a71,1
380,56d5129ab236ab40988c7cc458d079ad7ef1d3cec6f6547094433edf73d9fe36,1
381,570db45eb1ca3420623397b79faa132eccd49d790ede431d95a1105d6b7a501f,1
382,5765dac074bd446d1635f06198868434ca02fd4325786cf123543754d832de74,1
383,57d708807cbcd47260b757960329621359b6a915b918223294a42f18aecd9cbe,1
384,5819c61d09172afa9691e7af93f0c0f167ed6778b274e74cdf8cc653ea68323e,1
385,58e89a194ab5c7602fc4dabf2653c0bd7a5870554c642d38cc223ec2e6c198d0,1
386,5923d47f57b8be4052984fd7d340b3ec0e97f4312df7d79070b503ac6d7bde17,4
387,592afc9e582845760e6ad1aa5e4aab60f18b62428f729df5dcce676dead5be95,1
388,5974b73fd1f917edbc954fbd64934006b4441bb123c444dfd9bce8fa40aacaa9,1
389,59806f0013891f5dde744d034aef8375d34222c0954a330ed128ff8d6c2faff0,1
390,598660857dfb51eb08eaf39c3558ec8651ba7b95c691504f4ed66c6e39ad30ee,1
391,59b326fb5199a9942a35c2e52666d76c10a4df6f7bcbfb930f8b95cfa2ad7159,2
392,5a22ef37c095f244ac010cc5a1745a6a13b8b1676c8a61c019e0ef9d289e59c5,4
393,5a54ac537c15da5d3847a933fd971047f029d1dbbbe06e34ad9d24fe5b830274,1
394,5a59ee6d54fecef87a5e334f6b2f734eb93e9d4c6883a5e5a8a17b44c39a2651,1
395,5a5dd583a59e0901a10cac855da950b7627863114e1889990f0f747bb95a1e1d,1
396,5a625de6e1ad1651e962ba5567e7337aa058332baf85940931f4ed34ef8259ad,1
397,5aa5d9e1a00c394551bd217d069be2cf3c7456d14c114dd6682c61b4520a2d19,2
398,5adc3f12206355aa3297cd94049d1230ec075f3b8ca15a399b1e2010cbe12c92,1
399,5aef1a00253fd89c3a187004daf81f912dfcae603975858d071208bee7066afc,1
400,5af002478f9d13924842d111200abf686e87b3bf0a126ee65d73d2864e2b2e08,1
401,5b154df161c4838589c4047038aac793add4fdbe5111f3995eec9d0070f975eb,1
402,5b2b198ea3c159ccb5cc4f7a03d10d22b791f1a4da0964cd5723223f418d5f32,1
403,5b3f1aa25858c8e918498e85420391a877ec921657a71f5cb3ef3ccad9625a44,1
404,5b48b8535aa9bf238aef0fc582ab4883533dabd384e70f755619675500bc4a53,2
405,5b53de2b62123cabc0afec76d00a7689626556068bfd05dcdd75d19897975dc4,43
406,5b5eafc7cc65b2bb4f1647484f69d76dc585ab085622d0e26b1943a1e4e9a4d0,4
407,5b65463535fa8bc95d0472c634b17ac7e7a41da1ae0f024253bd25e7b0725e30,1
408,5b6e03301cf4299f1ab25b8663e836efe071750e283854c6c4b0a48a3e580c9c,1
409,5b7f6554cbcec7e9211c1ac60de839b37aa1d43fa2fea6f72047fdacd0e39eff,4
410,5b948181f2b918ab84c48d297a8b958120d2220066a411bb9cbc64e9a453747b,43
411,5c201ea5f0f07dfdfed7ca5a6b912273271adaa7b955bb88bfa08ae90c610e24,1
412,5c57a8b0a40491fdf87a245b841784823b9acf8899e85c255dd071f9ded66cfe,4
413,5c5e16a6480b2e77f86fac2fa76da1451fdda1cb5ca330265c49e495b7ef3661,1
414,5c949373b02717515e7e40364e2b1c3c780c7db96111d6bd289637c7e462eb27,1
415,5cc5c464795ebe4d3d6bab8ad526330b4c5954ad2f3110d441cfd0e76db4e99c,1
416,5ceee4c44586c5a8e99646132e8b2c1879e31725fa2c723fe1a790339c7e9aef,1
417,5d43b46bdaf2ada72439025e62b96eb51b16f9236aa8431e2675efb862181fa3,2
418,5d9f9703addb3ca96358f6e54fc8e93cbbd462e886cef2d450e4edd2e53367fb,2
419,5db7fa704b475a15b922540b493b6bb1f0f2e65c05c887edb47a8c44343adfb2,4
420,5e0be80cb6b1ffb83552f87e270fab4ed6681305bda05a9f15375d8ba5ec1589,4
421,5e35354c3ec8aeb4863633f2ae8a1a8617f3616960f7342dd1ca83b0c3552295,1
422,5e6aaefe949093c0b36d0f6665e207380548eba40c21e9c73ae94e776602f079,1
423,5e7f4f9a804b532ec86b9d3060b3dfad1243bcfef0ff2a87dbb65faa5e7eafb7,1
424,5e8370855759d70ee1b0bebff9bec395107e35ead28cfac90e04fa6fe004ff3b,1
425,5f2887164b170f413d249c0b5fcbe17a6de24fb2d94ee994f1b092a44f7c9b4b,1
426,5f56509e996292548cc0d163e20612bf591219d57de8db1e954845a1045902da,1
427,5f7860fd479a75cdec153b1c2ef953439a304f622eba360111f2536ed1be911d,1
428,603dbf5b4ec9a4109ba4687a2a9605a42acb54bf8961eb6079ed1ad9444e51ea,4
429,605acb4b955762c8c87df55d66c25f06974991b3ca409edbaeb3dbffdf44b21c,1
430,605f68f487180b0659e1d0c0033bec725e9236bbb07b13e35a69c49c0b594073,1
431,60c33a86939e258d9c6da65281711dc91d6a37c4dda6abbb366f2a38b54e668c,1
432,60dd11d06e117b0a72178db64cac0360ebfbb7a8006d805e981b0cc32433ea4a,1
433,60dfbd0b3c5be0c14a6e798fdac4da1ade7f92b414e74c1b01b1e1251b994395,2
434,60e88774fcbb8d38745cb2b447353d331588e0b1fd58ef8ad711be4230270ac3,2
435,6133041b3ad329b373976704bea7607923348ff75442bf1aae0ecb1e70a6dc8d,4
436,61338f184351d0293d8c99b94041842d1dce736934f993ee20d2c0e81678c1ab,4
437,61ce56227fdd48c9a48398b25da62ead2254099910c1fdad59e6b13fbb0695e7,2
438,61e04b121a1ec13b557a517bf3bb769122ab98d80432c849ef5414340adb553c,2
439,61f2da6a122dcdb489fdff541e4e90c06848316c4efc53ad4bbb515a9304e908,1
440,621545c88d84611dc97dcd3cc7b5368c1b1b2f813d1a8295e1ab7674f0522204,1
441,6215944f4d6c8604f8b34a557a98a804292c274a26e8d22dbb5b3a89359c45b5,1
442,6275a424a24ec43d62dc93269399baf3c6ed985a85f90fefd457c0d93ea2ae06,4
443,6294dd875705066a021f9845b58be1c629eb89143be6613ab7f56b1957a64845,1
444,629ce9fd9378ccce8e921c8f661eac17acff00f941ce76b3de11195a05b5d760,1
445,62df359b89820ebef007185b8abb37754389b6c6c6b454a44484264475532d92,4
446,62e58b4a63a593e562450494b5e6f1f4480ba58de10909a797a14673a2bbc693,1
447,62fb418140a7ee4153da89e8b0f7c453e27db7e034d15502422c21f476cf4fbd,1
448,6361153b646efd2fbc22ed99dc93144beff6aba93bf43124953eb88130aa4534,1
449,6361f362336b96ea67274125b0eeff9c743e6ab98abdbc2424538dd0df34ef54,1
450,637137fcde5354da62532cb75adfd48d7ab3bc2b1eb42d77acbade70af948aa2,1
451,63769e661b941c5077b283688cc9caaf2b6831eef4989453e4c248abfad8aa07,1
452,6377a5eb4997912e4ac0a5b455f5afd965db86d54aac4a3d9f26e8d4d42c4f0e,4
453,63cfa6ff814dba50c5d18db1129670dc65d63223f952f8cfb1155f2e3c859d7d,4
454,643650a06a410d851c97fd77db5a7212e3a0bed296863616e192df8037ac6254,2
455,649e9ac9f2711f069f051a053dca5c619966bf59376d29b4c9fb7e81560e4ac6,2
456,64ff8ca44146677aa522bfb7f79f466f28b040a853bff56de2067acb68210196,1
457,6502b7f14076af53895ff54e096acc6a10da55ecd9e31419fee5efdae332f750,4
458,6502ba787e546df684c7d66f6a1bf6d8a6873f5f7763cd3f70007cf98208fe3b,1
459,6541e864a718947fec242d04760029ddc1aa83fdde5782ef87c97b9bd41539b7,1
460,66bc07bb8b5bbe3368fc787dc79559e75b17df230eb03b068941965fdb904e63,1
461,66e349167d95eb53b7910b2e646248c34c3d122d29f2a316933531cea1914af1,1
462,66ea59bfbf43cd3630e3a7cd92f73c6065fc2e4f608bc81dd83930d622550fbd,1
463,673718675df69828cc225f378b5fbb20ca2ed9529b87c1281f26607a7c26e1d2,2
464,67b627a1610969b4e0151d4f0e5880147de76df89317a8bb6fe81aa984f4e08e,43
465,67df4e7996c050b46e2f2f76b431718c42648ca1d2666190cc6341a791eb7bea,1
466,67f5cc6b3171c0fdf8ae22729b1086e54be899ff2946b23d18aba94be4c907bc,1
467,680919f30e836535a8cec7532a25cd28d8b7ac34bf1d6b7a17db9ec3865197c8,43
468,6814a32161489c963e53338e3f495e13770e6a5c6e9950eb41f7154fbfc60ca7,2
469,684267572cd96cc9f90db109fdcb027c648b70cb7270fdd3bdf924d8e733879c,1
470,68a62a48705a83e98a067bd19f5d84487f50452dedbaac052b5c579f1120610c,4
471,68bfa9ff4478b6fa8ad3f9b2be4245537ade7de12398eed7aa42ae560280b1fe,4
472,6907e38c69f27485e91172f00c0ae9489465d3c7f7719e0e3a0d8db1f6451298,1
473,69a42ef6bbf9a4c332b2be4f7a14049b0f43bcf398de38565b10106bb8fffa16,1
474,69c9f03540865681bc57ab411fa249124aa61e9616b1e9ff9f62c012727ebcec,43
475,69d75113fbc3b4d272b5ea64a657a8596bd78cf35eae46a2561c515414a4d8bc,4
476,69d831fd588c6d449bbb78c9b6fbe72b13f87429ffbedc7566b50424a1ab861c,2
477,69f3f7c0a1e7d767dc708160037c31c0773d523a693e0a7409766defc1c27232,1
478,6a0e245804a4adc964562afd0492916e3f81786c03dc792da35626d29b0107d1,1
479,6a4737a62cde990a0efc0bcf46cd9144f431a1a8ef39aa0ce9639dc72b9d8f30,1
480,6b655546a99ea7d6054e6869c4a5aa8da9add9392c00cc89cd51882273e4eb95,2
481,6b6b64ff8530f9974fa89318482e0df4081ef97ea35007d2a266b8aa554e28d4,1
482,6ba0bbfa5f854eada9e5ccef7e588aaf4abb4deaf0f17dc0fd15de9a78103f1b,1
483,6bc5dffad4ff4cffe625e7877387063af14f5202aaf0c1bf5d651aefa2533f28,1
484,6c5fb23bf3fb67f1a030bd67cbd21be8ba56a998ca07993eaa4bd892a8c8d81d,1
485,6c7cbbc7a19d4d83a9904957a9d541ebafff111a8cf55e41ded65fb12637c2fc,1
486,6cf5896600cbb072644fcdfa4e8bad2159c558e67c4b2226e87e26f6b898c99a,1
487,6d09f0afb4d90c2bf6f40341ca76a6f6487c549398077eb4dc16f06c8e45e508,43
488,6d5c284f478e2c1fc353ed43d52142030cfcfb141a5119b1598e12fb5dfa56d7,1
489,6d682003a0802e120024dc80d9fc8e2e9f64aeaee21ee28fe9384b957f95cec7,1
490,6de8c512827f159ba4992745b6c051681d23d09fb45fda1244a66a0722b8bd86,4
491,6e0fa02a857e9126c75e076556daef984d473f4be6e015ee49a1545093e1a0c0,1
492,6e90b20c12f81bbc5890bb524dda7711bab09e8f43507c015089cea00111ff28,1
493,6eadd05527b722aa5238d2cecc4e6d8dd22afb4e16ecd419966fd4a69ccb0608,43
494,6f6b01e3fc437db5680b21ccf90b19e2d17ed2e118529e0dbd7f30a19ebbf8f3,1
495,6f7b2345c20b975e0ee3e45b7e005f5e537e92768795a2d3ee23be428ada5c65,4
496,6f84fe97fca404dd49aa5f536bb1e1edba19e49a941a8de5f804a810463cf70a,1
497,702bb157d6632062e5123def54e4294490487e636ed16e31cca1019fc6c3af1f,1
498,7044875de159452c7670795e61261a408bbd8208da8a8d8e682449e763682fb2,1
499,70e63bb4164a8135c7555ac46d7d4314099208f9b0ed3006f644425ce0b389bf,4
500,71075c6e2f8683526323fd7a46aa2e3af8346aefca89a1255bb217a8d004c305,1
501,717795fa2f74a06676650aacd299b1d03a7b282c970959d35aa76c5744787812,2
502,71a51dde8ad6af5c0e7f4242dc4df1781825ecbaeea76d6ba39f6ab8e5876df9,1
503,71aa0cb22d934c0a640301103ee53dec9e1e87b2d28d377e911853442abfec23,1
504,71bb077e8f5ed473c3f0bf80c57a00fc107693af1bbffb18cd4e2a36cd7120a2,1
505,71cdd2451208520d6fc0c93383be0bd341bc11d3307470e0cca5855b15bbb0fd,1
506,71f571c1f4fd261d4324ba4e130d4f241ad3cf12fbd74899401c25d79c7f70f0,2
507,72025d3983ca81ea55ef97adb4d2e55d905ed94a0d2d043c3e7d0e2c3a639ea1,2
508,72114b80a1b684f82884bfdc83767e029b52100356807418d0e7241daa63d4c7,1
509,728968ab32c129fcb88cc4a4c1032bf09014ad69baff9a2df549cbf514e7ee27,1
510,72ba8f44cc1bb472dc81882cf1c7d95e379c165c10f12ca69702d7983f078bdc,2
511,72dde2da02a4cd6b796fe7f1ba33269a9d2b60a1a7864acedb75ecfc969b7fa2,1
512,72e3ef7c52cb5ef48939daa4ceb4eaaca6d32eec247da9d4a259c08f4bea9f50,1
513,72eed11a21bf21b18adb9841572f74971816fc211739591adc5112ffa67d1c4b,1
514,737463bf9d456b182797e7e14312fb8e2c5fb8ff01f957d8a5eeea700f867a37,2
515,7377517a6b9155fce9bd8451a83d7a6de72dcc08ae81b51118e315e2da15462a,1
516,73a3009a99ef9a003d4085aed1be1dab26277f27d9fc33e8599f6e03a6decea3,4
517,73fe8b47a66a6e339fb117610a24505a2b94785cdf5c26730bb994ff56816986,1
518,73fef3a78289eb5acdc321abb67839528aa265325ef3f0069ecf6a946f35aa3b,1
519,74140f03cbe98c886963ef8e09f9c6acd74afee64b0c3e7d8529df48608798df,1
520,747ebca24f4eb54e15efaf1017d8ed379389723bddbc49fb6a7099dffa1025bb,2
521,7482283ef4f40ab79f45414907cb765cbd6ea3edc12271f2c91c2eba320a2228,1
522,74ac8a2e3acf646dd26e04e2862b59aa1cfa77a301764a06bf98000008544104,2
523,75057ae1068ebde86c102056a19f6164d68ea96b1c695103ee93cfb66a40fb11,4
524,754bfab057fe6f0e25f45da23d129613970436868c761c7c3a27e385c4bcdf21,2
525,756b6cc20cfa645d026e7d732d8ba7202bb0f35e9d61732ef641a37c41d108ae,1
526,75763009cd087807ef78510aee57029b9d8b9495261a5e08c7060b94889b78ee,1
527,75a1c10bd5ef341cc5810bc031662b60969c9e742f3fc30e6317c40d24988f41,1
528,761c7f1f16ef1608464e3d1cea43c9577e2a2be28be9ee40c604cb866c886c42,1
529,7645308c4c5d7da68dcd6985fdfc6285b478872ac407c3ae75025b585aa053fa,43
530,764de27041e92a7e30d74ad97601cdac27f413135bee5e3eb3c6387be327213a,43
531,766c546700cfc8c23f54c880e7fc5d8bd5288141ed480ebfdc61922dce8955f0,1
532,76994333337b6a44448958273033d22990fdde2051ddbdaa3f6b1a771efbace9,1
533,76ef73245614905e0461d268ec3f4dc3c55bbc12a4916c462388903aff6242fe,1
534,77325fbfbf5314bfced25224fc19f696a4baae22e4ed51d812096e916f2eecc3,1
535,77edad7437b7507cc0d17a326b210420ffd4ac3424586b2d19cd7b4611b19794,1
536,78168d2921f8075ca1df7e11d7fc750d4e17416ec30dead7a3baf20dbb869f17,1
537,78d9e6444e784788ef8771f847210e7c8673c2c6f1ec37fec6a516f06e8f9f6c,1
